data;preco_br;preco_us
30/10/2019;82,34;20,64
31/10/2019;82,15;20,48
01/11/2019;81,58;20,4
04/11/2019;82,3;20,53
05/11/2019;82,45;20,66
06/11/2019;82,8;20,27
07/11/2019;83,25;20,37
08/11/2019;83,64;20,13
11/11/2019;84,07;20,32
12/11/2019;84,19;20,19
13/11/2019;84,25;20,12
14/11/2019;84,64;20,2
18/11/2019;84,95;20,23
19/11/2019;85,67;20,41
20/11/2019;85,51;20,34
21/11/2019;85,41;20,36
22/11/2019;85,4;20,38
25/11/2019;84,89;20,15
26/11/2019;85,29;20,1
27/11/2019;85,31;20,04
28/11/2019;85,09;20,19
29/11/2019;84,88;20,04
02/12/2019;84,44;20,02
03/12/2019;83,66;19,88
04/12/2019;83,53;19,86
05/12/2019;83,98;20,06
06/12/2019;83,99;20,27
09/12/2019;84;20,32
10/12/2019;84,02;20,27
11/12/2019;83,71;20,25
12/12/2019;83,18;20,36
13/12/2019;83,11;20,24
16/12/2019;82,76;20,38
17/12/2019;82,75;20,36
18/12/2019;82,85;20,37
19/12/2019;82,6;20,34
20/12/2019;82,95;20,25
23/12/2019;82,79;20,32
26/12/2019;83,07;20,45
27/12/2019;82,71;20,43
30/12/2019;82,8;20,62
02/01/2020;82,92;20,61
03/01/2020;83,01;20,48
06/01/2020;82,83;20,35
07/01/2020;82,81;20,4
08/01/2020;82,95;20,49
09/01/2020;82,83;20,27
10/01/2020;82,83;20,3
13/01/2020;83,59;20,2
14/01/2020;83,78;20,29
15/01/2020;83,72;20,04
16/01/2020;83,17;19,83
17/01/2020;83,66;20,1
20/01/2020;83,28;19,88
21/01/2020;83,22;19,82
22/01/2020;83,13;19,9
23/01/2020;82,26;19,75
24/01/2020;82,04;19,6
27/01/2020;81,3;19,33
28/01/2020;81,09;19,34
29/01/2020;81,22;19,24
30/01/2020;81,13;19,04
31/01/2020;80,36;18,76
03/02/2020;79,53;18,72
04/02/2020;79,75;18,73
05/02/2020;80,05;18,86
06/02/2020;80,07;18,72
07/02/2020;80,73;18,69
10/02/2020;81,15;18,75
11/02/2020;81,05;18,74
12/02/2020;81,5;18,75
13/02/2020;82,01;18,88
14/02/2020;81,64;18,99
17/02/2020;80,94;18,71
18/02/2020;81,65;18,74
19/02/2020;82,4;18,86
20/02/2020;82,72;18,86
21/02/2020;82,82;18,87
26/02/2020;82,42;18,57
27/02/2020;82,68;18,5
28/02/2020;82,91;18,46
02/03/2020;83,91;18,71
03/03/2020;84,11;18,65
04/03/2020;85,43;18,66
05/03/2020;86,3;18,57
06/03/2020;86,32;18,65
09/03/2020;85,94;18,11
10/03/2020;85,71;18,46
11/03/2020;85,92;18,15
12/03/2020;86,62;17,98
13/03/2020;85,89;17,7
16/03/2020;86,32;17,16
17/03/2020;87,69;17,54
18/03/2020;87,71;16,78
19/03/2020;89,82;17,61
20/03/2020;90,16;17,86
23/03/2020;90,63;17,64
24/03/2020;90,79;17,83
25/03/2020;91,26;18,21
26/03/2020;92,15;18,42
27/03/2020;91,59;18,11
30/03/2020;92,93;17,96
31/03/2020;93,84;18,06
01/04/2020;93,78;17,83
02/04/2020;94,06;17,87
03/04/2020;94,45;17,77
06/04/2020;94,02;17,73
07/04/2020;93,96;18,01
08/04/2020;94,21;18,29
09/04/2020;93,42;18,32
13/04/2020;93,87;18,13
14/04/2020;93,62;18,05
15/04/2020;93,76;17,91
16/04/2020;93,48;17,77
17/04/2020;95,03;18,13
20/04/2020;95,82;18,06
22/04/2020;95,22;17,61
23/04/2020;95,73;17,39
24/04/2020;98,84;17,43
27/04/2020;98,23;17,21
28/04/2020;97,76;17,78
29/04/2020;97,64;18,23
30/04/2020;96,88;17,79
04/05/2020;97,49;17,6
05/05/2020;97,67;17,45
06/05/2020;100,49;17,63
07/05/2020;103,51;17,67
08/05/2020;104,41;18,16
11/05/2020;106,9;18,32
12/05/2020;105,88;18,06
13/05/2020;106,61;18,02
14/05/2020;107,1;18,35
15/05/2020;107,5;18,43
18/05/2020;106,07;18,56
19/05/2020;105,48;18,4
20/05/2020;105,43;18,57
21/05/2020;104,31;18,71
22/05/2020;103,11;18,48
25/05/2020;102,96;18,88
26/05/2020;100,93;18,9
27/05/2020;100,79;19,05
28/05/2020;99,81;18,61
29/05/2020;100,4;18,8
01/06/2020;100,77;18,73
02/06/2020;100,68;19,29
03/06/2020;99,67;19,67
04/06/2020;101,07;19,76
05/06/2020;100,87;20,3
08/06/2020;99,25;20,38
09/06/2020;97,31;19,95
10/06/2020;97,86;19,9
12/06/2020;99,81;19,73
15/06/2020;101,92;19,79
16/06/2020;102,7;19,66
17/06/2020;104,09;19,77
18/06/2020;106,94;19,85
19/06/2020;108,45;20,44
22/06/2020;107,09;20,33
23/06/2020;105,23;20,45
24/06/2020;105,63;19,87
25/06/2020;106,12;19,93
26/06/2020;108,27;19,8
29/06/2020;109,05;20,06
30/06/2020;109,35;20,1
01/07/2020;109,88;20,69
02/07/2020;108,99;20,36
03/07/2020;109,19;20,54
06/07/2020;109,82;20,56
07/07/2020;109,85;20,42
08/07/2020;109,37;20,46
09/07/2020;108,81;20,39
10/07/2020;109,3;20,55
13/07/2020;107,61;20,03
14/07/2020;108,21;20,26
15/07/2020;108,73;20,2
16/07/2020;108,63;20,4
17/07/2020;108,54;20,15
20/07/2020;109,93;20,61
21/07/2020;109,03;20,98
22/07/2020;108,05;21,11
23/07/2020;109,17;20,97
24/07/2020;111;21,31
27/07/2020;110,72;21,42
28/07/2020;110,41;21,43
29/07/2020;110,07;21,29
30/07/2020;110,57;21,44
31/07/2020;111,48;21,39
03/08/2020;113,81;21,35
04/08/2020;115,68;21,84
05/08/2020;115,62;21,82
06/08/2020;117,17;21,88
07/08/2020;118,22;21,81
10/08/2020;118,02;21,62
11/08/2020;118,2;21,87
12/08/2020;118,7;21,76
13/08/2020;120,47;22,43
14/08/2020;121,54;22,38
17/08/2020;123,79;22,5
18/08/2020;124,97;22,85
19/08/2020;125,37;22,7
20/08/2020;126,44;22,75
21/08/2020;126,96;22,64
24/08/2020;125,95;22,49
25/08/2020;126,59;22,92
26/08/2020;126,75;22,63
27/08/2020;127,91;22,97
28/08/2020;130,21;24,08
31/08/2020;130,61;23,85
01/09/2020;130,46;24,21
02/09/2020;130,37;24,34
03/09/2020;129,76;24,53
04/09/2020;129,89;24,48
08/09/2020;130,14;24,28
09/09/2020;130,83;24,74
10/09/2020;130,7;24,59
11/09/2020;131,94;24,74
14/09/2020;133,76;25,35
15/09/2020;133,69;25,29
16/09/2020;135,48;25,86
17/09/2020;136,85;26,13
18/09/2020;138,04;25,72
21/09/2020;140,34;25,98
22/09/2020;140,92;25,79
23/09/2020;143,56;25,74
24/09/2020;144,88;26,27
25/09/2020;143,72;25,92
28/09/2020;144,83;25,7
29/09/2020;144,66;25,67
30/09/2020;146,23;26,03
01/10/2020;149,01;26,36
02/10/2020;149,47;26,42
05/10/2020;151,07;27,17
06/10/2020;150,89;26,95
07/10/2020;153,2;27,27
08/10/2020;154,82;27,71
09/10/2020;153,53;27,75
13/10/2020;154,81;27,77
14/10/2020;155,15;27,69
15/10/2020;156,62;27,91
16/10/2020;157,8;27,95
19/10/2020;159,84;28,52
20/10/2020;160,44;28,66
21/10/2020;162,96;29,06
22/10/2020;164,33;29,36
23/10/2020;164,5;29,23
26/10/2020;164,78;29,29
27/10/2020;165,51;29,17
28/10/2020;166,1;28,92
29/10/2020;165,82;28,83
30/10/2020;165,97;28,88
03/11/2020;167,4;29,11
04/11/2020;168,25;29,72
05/11/2020;168,77;30,43
06/11/2020;168,72;31,31
09/11/2020;164,91;30,46
10/11/2020;165,6;30,79
11/11/2020;166,03;30,67
12/11/2020;164,3;30,06
13/11/2020;165,08;30,14
16/11/2020;165,47;30,46
17/11/2020;164,18;30,76
18/11/2020;164,4;30,76
19/11/2020;164,02;30,88
20/11/2020;163,98;30,53
23/11/2020;163,34;30,04
24/11/2020;162,3;30,14
25/11/2020;162,4;30,54
26/11/2020;160,85;30,18
27/11/2020;161,1;30,23
30/11/2020;159,94;29,88
01/12/2020;158,7;30,32
02/12/2020;155,26;29,6
03/12/2020;152,38;29,66
04/12/2020;148,37;28,93
07/12/2020;146,8;28,89
08/12/2020;145,18;28,31
09/12/2020;144,86;27,95
10/12/2020;144;28,59
11/12/2020;141,23;27,95
14/12/2020;141,81;27,75
15/12/2020;142,02;27,91
16/12/2020;141,78;27,66
17/12/2020;142,08;28
18/12/2020;141;27,72
21/12/2020;141,59;27,63
22/12/2020;141,53;27,4
23/12/2020;142,13;27,34
28/12/2020;141,99;27,1
29/12/2020;144,73;27,92
30/12/2020;144,89;27,94
04/01/2021;147,78;28,09
05/01/2021;155,72;29,59
06/01/2021;158,46;29,99
07/01/2021;159,16;29,55
08/01/2021;160,93;29,71
11/01/2021;164,28;29,92
12/01/2021;165,92;31,11
13/01/2021;166,53;31,42
14/01/2021;166,99;32,09
15/01/2021;166,97;31,59
18/01/2021;167,03;31,56
19/01/2021;167,89;31,38
20/01/2021;166,22;31,25
21/01/2021;167,15;31,21
22/01/2021;166,39;30,41
25/01/2021;166,35;30,2
26/01/2021;165,87;31,13
27/01/2021;166,36;30,82
28/01/2021;166,35;30,6
29/01/2021;165,72;30,22
01/02/2021;166,63;30,57
02/02/2021;165,29;30,85
03/02/2021;163,39;30,47
04/02/2021;165,39;30,33
05/02/2021;165,29;30,69
08/02/2021;163,8;30,49
09/02/2021;164,64;30,59
10/02/2021;161,66;30,05
11/02/2021;159,73;29,62
12/02/2021;160,06;29,76
17/02/2021;158,95;29,33
18/02/2021;157,96;29,04
19/02/2021;157,66;29,16
